station_name,hour,day_of_week_num,actual_rides,predicted_rides
Indiana Ave & 31st St,8,2,1,1.1342354654922264
Harper Ave & 59th St,21,3,1,1.1720015348716124
Orleans St & Hubbard St,6,0,1,1.1243330803990021
Rockwell St & Eastwood Ave,10,4,1,1.0874131558348101
Kildare Ave & Montrose Ave,7,4,1,1.1635583036412065
Wells St & Walton St,17,0,1,1.189314825338232
Western Ave & Monroe St,17,4,2,1.113923660845973
Halsted St & Dickens Ave,19,0,1,1.4096027547725063
Sedgwick St & North Ave,21,2,1,1.148883882589618
Clinton St & Lake St,6,3,1,1.1616755013737114
Wilton Ave & Belmont Ave,15,4,1,1.342967832795608
Peoria St & Jackson Blvd,6,2,1,1.2881158689617174
Hermitage Ave & Polk St,17,3,2,1.4549668154409026
Wabash Ave & 9th St,0,6,1,1.1712704733829185
Wabash Ave & Roosevelt Rd,14,1,2,1.6193136203106477
MLK Jr Dr & Pershing Rd,12,3,1,1.155565856500708
Cottage Grove Ave & 67th St,15,1,1,1.2431867123812987
Racine Ave & Wrightwood Ave,7,3,2,1.3006119300510153
Fairbanks Ct & Grand Ave,9,3,1,1.731618010432855
Wells St & Concord Ln,8,6,1,1.7056608349857327
Ashland Ave & Wrightwood Ave,16,3,2,1.1431843663389785
Clinton St & Washington Blvd,9,4,2,1.7531684441375626
Clinton St & Roosevelt Rd,23,3,1,1.1151073175787922
Franklin St & Chicago Ave,18,4,2,2.367228392655102
Broadway & Cornelia Ave,19,6,2,1.2341973351802522
Clark St & Leland Ave,10,2,1,1.1914899659633647
Dearborn St & Monroe St,17,0,1,3.714968917520388
Washtenaw Ave & Ogden Ave,17,0,1,1.223979873816617
Southport Ave & Waveland Ave,12,6,1,1.5908373343064541
Lakefront Trail & Bryn Mawr Ave,10,5,1,1.16481443199641
Lake Park Ave & 53rd St,13,5,1,1.2374854686199936
Green St & Randolph St,12,6,1,1.222816242981205
Kingsbury St & Erie St,15,6,1,1.2632488713590364
Broadway & Thorndale Ave,20,2,1,1.217733256199602
New St & Illinois St,8,3,2,1.844339256943835
Morgan St & Polk St,18,3,3,1.8441041178314197
Kingsbury St & Kinzie St,11,6,1,1.5578811743811738
Daley Center Plaza,0,4,1,1.092238159065856
Larrabee St & Division St,13,4,1,1.4854917148814146
DuSable Lake Shore Dr & Belmont Ave,11,1,1,1.2227763526292261
Southport Ave & Roscoe St,17,3,3,1.227676772959247
Sheridan Rd & Lawrence Ave,11,1,1,1.1149293586570657
DuSable Lake Shore Dr & Belmont Ave,23,4,1,1.0960423824833825
Wells St & Hubbard St,16,3,3,2.3441909914467454
Wabash Ave & Adams St,18,3,2,1.5460485035738836
Halsted St & Wrightwood Ave,22,4,1,1.2258172306496116
Ritchie Ct & Banks St,5,1,1,1.0538920491239603
State St & Harrison St,11,0,1,1.230295467125881
Rush St & Hubbard St,8,3,1,1.428055283704035
Greenview Ave & Fullerton Ave,19,2,1,1.3176513887019121
Ashland Ave & Division St,17,3,4,2.897759107421645
Columbus Dr & Randolph St,8,0,1,2.562934557573489
Ashland Ave & Division St,16,3,3,2.5299800072368215
Pine Grove Ave & Irving Park Rd,13,1,1,1.112103076993813
Milwaukee Ave & Grand Ave,15,5,3,1.4183165274694902
Rhodes Ave & 32nd St,14,0,1,1.1018050115683815
Wells St & Hubbard St,19,5,2,1.4580016793908228
Clark St & Randolph St,14,1,2,1.3012156422210435
Orleans St & Elm St,13,6,1,1.1364888805684732
Loomis St & Lexington St,18,1,1,1.861741110832205
Wentworth Ave & Cermak Rd,17,5,4,1.2958840538744303
Emerald Ave & 31st St,17,4,3,1.1185751565782525
Clifton Ave & Armitage Ave,19,6,1,1.186384361231393
Noble St & Milwaukee Ave,19,0,1,1.1805392635627725
Clinton St & Jackson Blvd,14,4,2,1.8366515078059193
Orleans St & Hubbard St,18,3,1,1.4467850833340412
Troy St & North Ave,13,6,1,1.1364888805684732
St. Clair St & Erie St,19,5,2,1.607123312425088
Prairie Ave & 43rd St,10,4,1,1.0877640330277927
Wabash Ave & Grand Ave,7,2,1,1.4554409401764692
Clark St & Chicago Ave,2,4,1,1.06466125976272
Peoria St & Jackson Blvd,15,1,1,1.5155106509173921
900 W Harrison St,12,1,1,1.1408724778602792
Rush St & Superior St,7,4,1,1.7184461626198089
University Ave & 57th St,17,0,2,3.9544433600025695
Field Blvd & South Water St,20,3,1,1.1662101100161524
Dearborn St & Adams St,15,3,1,1.353715553944318
Wells St & Concord Ln,13,6,3,1.827466687423344
Larrabee St & Webster Ave,21,2,1,1.1529918263699108
Michigan Ave & Washington St,12,1,2,1.921433965290963
Southport Ave & Roscoe St,12,1,2,1.4887846463082963
DuSable Lake Shore Dr & Belmont Ave,13,1,1,1.165599032109906
LaSalle St & Washington St,11,1,2,1.289805501216419
Loomis St & Jackson Blvd,8,1,1,1.1848000886236945
Ashland Ave & Division St,10,3,1,1.2641711557087822
Clark St & Lincoln Ave,10,4,1,1.2773045134683445
McClurg Ct & Ohio St,18,3,1,1.5500413992874675
Franklin St & Illinois St,15,5,3,1.4436668158054744
Paulina St & Flournoy St,17,0,1,2.2356121498585977
Wolcott Ave & Polk St,14,1,4,1.224853480727192
Kingsbury St & Erie St,22,0,1,1.0998183912666537
Wells St & Huron St,18,4,2,2.9729253009489103
Wood St & Milwaukee Ave,13,2,1,1.107544467430583
California Ave & Milwaukee Ave,23,5,1,1.1392318038857994
Field Blvd & South Water St,14,4,1,1.2037668826098882
Ashland Ave & Grace St,19,2,1,1.2447293842707992
Mies van der Rohe Way & Chicago Ave,16,3,2,2.657177823810177
Wood St & Milwaukee Ave,21,3,3,1.1800086043559102
Wabash Ave & Grand Ave,7,3,1,1.3451608156977302
Michigan Ave & 18th St,15,0,1,1.2063751568792451
Broadway & Belmont Ave,20,0,1,1.4592023380621741
Kedzie Ave & 24th St,21,4,1,1.1232805206287957
Mies van der Rohe Way & Chestnut St,15,5,3,1.4158024518039327
Stetson Ave & South Water St,7,2,1,1.2557355877321041
Sheffield Ave & Webster Ave,14,0,2,1.201120692597952
Kimball Ave & Belmont Ave,10,5,1,1.1182587610773644
Sheffield Ave & Wrightwood Ave,23,4,1,1.1148998070697553
Kingsbury St & Erie St,8,4,1,1.5451922659761104
Cherry Ave & Blackhawk St,18,2,1,1.1012915626263335
Stetson Ave & South Water St,11,4,2,1.374652498328601
Franklin St & Monroe St,13,2,1,1.400036281228232
Clark St & Wrightwood Ave,10,1,1,1.5046987827815839
Ashland Ave & 13th St,16,1,1,1.1941517729995577
DuSable Lake Shore Dr & Wellington Ave,7,4,1,1.1945790605488351
Michigan Ave & 14th St,5,3,1,1.0347923292002061
Clark St & Randolph St,11,5,1,1.3888681230977613
Canal St & Madison St,8,6,1,1.804626699143934
Lincoln Ave & Sunnyside Ave,14,2,1,1.357846324855616
Sheffield Ave & Fullerton Ave,18,1,2,2.2705507297955707
Clark St & Ida B Wells Dr,6,2,2,1.157487643565425
Michigan Ave & 14th St,8,4,1,1.7452873935979827
Washtenaw Ave & Ogden Ave,16,1,1,1.2024714397023428
Green St & Madison St,16,0,2,2.0892072547143
Leavitt St & Chicago Ave,8,0,1,1.1444531722879108
Glenwood Ave & Morse Ave,16,5,1,1.3665205387852737
Wilton Ave & Belmont Ave,8,4,3,1.1352479321573663
Budlong Woods Library,16,0,1,1.2160108902801965
Orleans St & Hubbard St,16,5,1,1.3626710164922802
Clark St & North Ave,12,4,1,1.1575047339555773
Mies van der Rohe Way & Chicago Ave,14,2,2,1.4964527607191898
Dearborn St & Erie St,17,5,2,1.7653263898074434
California Ave & Francis Pl (Temp),5,3,1,1.0347923292002061
DuSable Lake Shore Dr & Diversey Pkwy,17,2,1,1.4867207496849186
Marine Dr & Ainslie St,22,4,1,1.1174851654901041
Broadway & Wilson - Truman College Vaccination Site,15,2,1,1.2393901592101715
Sheridan Rd & Irving Park Rd,17,5,1,1.247740486674329
Broadway & Thorndale Ave,19,4,1,1.2122517211714365
Clarendon Ave & Gordon Ter,16,2,2,1.4150154772561438
Broadway & Argyle St,18,1,1,1.2187196814517405
Millennium Park,18,5,1,1.83103628177006
Clark St & Wellington Ave,1,6,2,1.12887527116782
Leavitt St & Chicago Ave,19,3,1,1.2493753380785848
Walsh Park,15,2,1,1.2624363313276084
Southport Ave & Roscoe St,15,4,3,1.5354374508097575
Lincoln Ave & Waveland Ave,16,2,2,1.1580382106009326
Ellis Ave & 55th St,17,6,4,1.8990143883983575
Franklin St & Illinois St,10,0,1,1.2094253137938695
Fairbanks Ct & Grand Ave,10,5,2,1.4580796633457718
Ritchie Ct & Banks St,14,3,1,1.252302747453581
Lincoln Ave & Fullerton Ave,22,3,1,1.1400052613754241
Benson Ave & Church St,11,6,1,1.1770544208476559
State St & Kinzie St,16,2,1,2.0243435541067116
Ashland Ave & Chicago Ave,0,0,1,1.063742136248342
LaSalle St & Jackson Blvd,21,6,1,1.08447792672849
University Ave & 57th St,7,5,1,1.0509887377534848
Clark St & Chicago Ave,6,3,1,1.1261077244095743
Wells St & Hubbard St,23,0,1,1.0993067465059296
Wilton Ave & Diversey Pkwy,10,5,1,1.2328929596176026
Woodlawn Ave & 55th St,17,0,1,1.2025506888681876
LaSalle Dr & Huron St,13,5,1,1.2788154012361053
California Ave & Cortez St,14,0,1,1.1010103095816266
Ritchie Ct & Banks St,14,5,1,1.2802865993498134
Clark St & Elm St,18,6,1,1.8609857266762393
Southport Ave & Irving Park Rd,14,6,1,1.235977958035644
California Ave & Milwaukee Ave,14,2,1,1.152507484910214
Elizabeth (May) St & Fulton St,7,2,1,1.1382415427602668
Halsted St & 18th St,17,0,1,1.2164119640503555
Elston Ave & Wabansia Ave,17,4,1,1.1117359339033444
McClurg Ct & Erie St,10,0,2,1.3601265297755896
Halsted St & Clybourn Ave,21,1,1,1.533597513646622
Broadway & Thorndale Ave,19,5,1,1.22698179179622
Larrabee St & Webster Ave,12,2,1,1.4120684249586193
Michigan Ave & Washington St,17,3,2,3.6565484722965373
State St & 29th St,16,4,1,1.207328287771316
Wells St & Concord Ln,18,0,1,2.5522404501070337
Lincoln Ave & Belmont Ave,8,0,1,1.1463473603187366
Michigan Ave & Ida B Wells Dr,15,0,1,1.2075114062507886
Broadway & Cornelia Ave,17,6,1,1.3056098256122135
Green St & Madison St,17,3,2,2.9687793917039285
Clark St & Lake St,15,2,3,1.3500892228862071
Halsted St & Polk St,9,2,1,1.1563021840468601
Desplaines St & Jackson Blvd,14,2,1,1.5216000507699758
Glenwood Ave & Morse Ave,12,6,1,1.1396597291976145
Halsted St & 18th St,15,1,1,1.2431867123812987
Damen Ave & Cortland St,12,1,1,1.1110541990689011
Kedzie Ave & 48th Pl,18,5,1,1.2905777742048243
Avondale Ave & Irving Park Rd,11,3,1,1.1705269003610796
Financial Pl & Ida B Wells Dr,12,6,1,1.1605608003349455
Milwaukee Ave & Grand Ave,7,3,3,1.7205093353266239
Clark St & Lake St,19,4,2,1.264042192101997
Broadway & Wilson - Truman College Vaccination Site,11,3,1,1.1902080352903883
Desplaines St & Randolph St,14,6,1,1.1577989645092066
Lincoln Ave & Addison St,8,5,1,1.085247646817844
Wabash Ave & Grand Ave,8,3,1,1.3561915594047338
McClurg Ct & Erie St,17,4,1,3.21648175285327
Wells St & Evergreen Ave,17,6,2,1.2871442677518945
Dearborn St & Van Buren St,13,3,2,1.3085235559246544
Wells St & Walton St,9,2,1,1.3299781725742787
Wells St & Elm St,10,6,1,2.296749916105566
McClurg Ct & Erie St,15,5,1,1.4144126813156441
Lincoln Ave & Belmont Ave,8,5,1,1.0843002783967914
Broadway & Belmont Ave,15,3,1,1.3421940494865476
Wood St & Chicago Ave,10,5,1,1.1270052552103238
Franklin St & Chicago Ave,9,4,1,1.670287884141192
Clark St & Lake St,7,2,1,1.2421266069832455
Southport Ave & Belmont Ave,14,2,1,1.1779591796739775
Fort Dearborn Dr & 31st St,13,0,1,1.1346011312769584
Wentworth Ave & 33rd St,10,1,1,1.1364387034244117
Bissell St & Armitage Ave,14,2,1,1.158913898828658
Lamon Ave & Belmont Ave,14,0,1,1.1018050115683815
Woodlawn Ave & 55th St,10,2,2,1.2012989975129826
Larrabee St & North Ave,6,4,3,1.6571782563423207
Pine Grove Ave & Irving Park Rd,12,5,1,1.1693467764468175
Wells St & Elm St,11,0,1,1.122978414559297
Cityfront Plaza Dr & Pioneer Ct,20,5,1,1.386453184511888
Dearborn St & Adams St,18,0,2,2.0935048131928586
LaSalle St & Washington St,12,0,2,1.6018014816742683
Daley Center Plaza,18,1,1,3.3466505822608745
Rush St & Hubbard St,8,2,1,1.397602745070191
Walsh Park,13,4,1,1.2805902162384946
Green St & Madison St,10,4,1,1.4425433525452878
Ogden Ave & Race Ave,11,0,2,1.327902101243431
Pine Grove Ave & Irving Park Rd,17,3,2,1.277344387229054
Dayton St & North Ave,12,5,1,1.3447412056501191
Loomis St & Lexington St,7,0,1,1.2742333743135723
Clinton St & Roosevelt Rd,23,2,1,1.1416925722822426
Campbell Ave & North Ave,8,4,1,1.165513717093984
Broadway & Berwyn Ave,12,0,1,1.1664267912367847
Rush St & Hubbard St,15,0,2,1.2063751568792451
N Sheffield Ave & W Wellington Ave,21,3,1,1.1720015348716124
Kingsbury St & Erie St,17,2,3,2.0300831582994077
Clark St & Elm St,9,4,1,1.731962170249994
Ashland Ave & Blackhawk St,8,6,1,1.1200748536034772
Canal St & Taylor St,16,5,1,1.389163838792193
Wabash Ave & Grand Ave,19,2,1,2.024167237082167
State St & Randolph St,16,2,1,1.61058732647506
Sheridan Rd & Irving Park Rd,7,3,1,1.1682830430585296
DuSable Lake Shore Dr & Belmont Ave,16,4,2,1.2578620433218222
Broadway & Cornelia Ave,23,0,1,1.5305303423947896
Broadway & Cornelia Ave,23,3,1,1.375775216993961
Clark St & Grace St,14,5,1,1.3282076379608319
Broadway & Argyle St,16,6,1,1.2924936897948283
Sedgwick St & North Ave,16,4,1,1.3774367039770299
DuSable Lake Shore Dr & Diversey Pkwy,19,6,1,1.1552536246196043
Michigan Ave & Washington St,10,3,1,1.122958149654565
Halsted St & 18th St,16,1,1,1.1910935992145797
Racine Ave & Belmont Ave,22,2,2,1.087342052316055
DuSable Museum,14,6,1,1.1720571213554976
Southport Ave & Clybourn Ave,14,2,1,1.1812040729136335
State St & 33rd St,7,4,2,1.1963641764507578
Wood St & Hubbard St,16,4,1,1.323207476579717
Orleans St & Hubbard St,23,4,1,1.0897969213359606
St. Louis Ave & Fullerton Ave,12,5,1,1.1873708713176052
Franklin St & Monroe St,14,1,1,2.125940987632939
Wells St & Concord Ln,2,6,2,1.6615806811953584
State St & Chicago Ave,13,3,1,1.268184853838533
Shore Dr & 55th St,7,3,1,1.5569661417414065
Wells St & Evergreen Ave,10,6,2,1.2642295953445244
Halsted St & Roscoe St,4,4,1,1.0339001802291279
Wells St & Evergreen Ave,19,0,1,1.6437712496283898
Broadway & Barry Ave,19,6,2,1.3277926369359359
Clarendon Ave & Gordon Ter,6,1,1,1.1157977609137744
Sheffield Ave & Willow St,8,6,1,1.0965688369112472
Leavitt St & Belmont Ave,15,2,1,1.2415411180475604
Loomis St & Lexington St,2,5,1,1.6468267846507976
Elizabeth (May) St & Fulton St,17,2,2,1.7637734043233386
Stockton Dr & Wrightwood Ave,8,2,2,1.3489695330364588
Clark St & Montrose Ave,14,6,1,1.17685774614829
Clark St & Lincoln Ave,19,0,1,1.1805392635627725
Leavitt St & Chicago Ave,8,3,1,1.2057425222872586
Canal St & Monroe St,14,4,1,1.148550248814094
Orleans St & Merchandise Mart Plaza,13,6,3,1.1667709346702144
Damen Ave & Cortland St,10,0,1,1.0990947731421548
Clifton Ave & Armitage Ave,17,3,1,1.6615627826803883
Canal St & Harrison St,11,4,1,1.1533524267929274
Christiana Ave & Lawrence Ave,6,4,1,1.0912610297387264
Wolcott Ave & Polk St,12,1,2,1.2996354403996409
Green St & Madison St,13,4,1,2.0060877635081606
Racine Ave & Fullerton Ave,13,0,1,1.2727903932726776
Wabash Ave & 9th St,10,3,1,1.6777013731048882
Orleans St & Chestnut St (NEXT Apts),18,4,2,1.7915565885653606
Aberdeen St & Monroe St,18,0,3,1.2340243172706387
Clinton St & Roosevelt Rd,16,5,3,1.3708674562356395
Clark St & Armitage Ave,8,0,1,1.9150874986646624
Halsted St & Polk St,20,4,1,1.3411319360680976
Clark St & Chicago Ave,6,1,1,1.1157977609137744
Western Ave & Division St,9,0,1,1.1103288820400494
Halsted St & Dickens Ave,19,4,1,1.4571097866236498
Clarendon Ave & Gordon Ter,8,3,2,1.2842907944896262
Cityfront Plaza Dr & Pioneer Ct,11,1,1,1.2125471932768421
Damen Ave & Sunnyside Ave,19,4,1,1.2245085856834352
Damen Ave & Melrose Ave,1,5,1,1.455554197441611
Milwaukee Ave & Grand Ave,22,3,1,1.1640830248348133
Dearborn St & Erie St,14,6,1,1.2956416296379922
Larrabee St & Webster Ave,18,2,1,1.2811694270564582
Aberdeen St & Jackson Blvd,19,3,1,1.2660263028143814
Halsted St & Maxwell St,12,5,2,1.6589681674604118
Clark St & Columbia Ave,16,3,1,1.1368045962166742
California Ave & Cortez St,12,3,1,1.155565856500708
Canal St & Madison St,10,0,2,1.7126939770755556
Lincoln Ave & Roscoe St,15,6,1,1.272054352443338
Racine Ave & Wrightwood Ave,8,1,1,1.267538190652004
Clark St & Elm St,20,3,2,2.614003508445457
Ashland Ave & Division St,12,0,1,1.424130651724156
Desplaines St & Jackson Blvd,14,4,1,1.5386502962494686
Rush St & Superior St,23,2,1,1.123280394204831
Broadway & Berwyn Ave,19,5,1,1.2293189391849138
DuSable Lake Shore Dr & Diversey Pkwy,8,3,1,1.4406469537143443
Michigan Ave & 8th St,12,5,2,1.619811829431782
Michigan Ave & Madison St,12,6,1,1.288142984645415
Leavitt St & Chicago Ave,13,6,2,1.21812318544085
Kedzie Ave & 57th St,11,5,1,1.1807857716043615
State St & Randolph St,12,0,1,1.444493693007195
LaSalle St & Washington St,15,0,2,2.0410918352763954
Wabash Ave & Roosevelt Rd,15,3,3,1.3399203926730134
Dusable Harbor,7,2,1,1.175100667039291
Western Ave & Leland Ave,7,5,1,1.1023039435842044
Chicago Ave & Washington St,12,4,1,1.130543728821708
Delano Ct & Roosevelt Rd,8,0,1,1.1435549647867602
Halsted St & Wrightwood Ave,18,2,3,1.9082711873734914
Loomis St & Lexington St,7,4,1,1.835441947543655
Dearborn St & Van Buren St,15,1,1,1.244959439654026
Lamon Ave & Belmont Ave,13,2,3,1.093183607447416
Sheffield Ave & Fullerton Ave,19,2,1,1.4337652971799508
Sedgwick St & North Ave,22,2,1,1.0946371320489159
Michigan Ave & Jackson Blvd,7,3,1,1.1309632433580525
State St & Kinzie St,10,3,1,1.397043142298867
Clark St & Newport St,5,0,1,1.1114275017875013
Clark St & Ida B Wells Dr,4,3,1,1.0
Lincoln Ave & Addison St,17,6,1,1.2281812242548829
Broadway & Barry Ave,7,1,2,1.8206285396348394
Western Ave & Walton St,17,2,1,1.1565311648492138
Larrabee St & Webster Ave,8,2,2,1.1769917646830672
Michigan Ave & Madison St,5,1,1,1.041498830114872
Ravenswood Ave & Berteau Ave,16,1,1,1.1941517729995577
900 W Harrison St,13,5,1,1.3560683782586154
Ashland Ave & Lake St,19,3,1,1.2493753380785848
Lakeview Ave & Fullerton Pkwy,10,6,1,1.5714999041010693
Broadway & Argyle St,8,5,1,1.0834207548054033
Sheridan Rd & Lawrence Ave,10,5,1,1.1182587610773644
Albany Ave & Bloomingdale Ave,19,5,1,1.2314323412467694
DuSable Lake Shore Dr & Monroe St,20,0,2,1.1252486401639599
Ada St & Washington Blvd,22,2,1,1.247555375122606
Aberdeen St & Jackson Blvd,19,6,3,1.1842805308650532
University Ave & 57th St,14,5,1,1.5681208603058452
May St & Taylor St,16,0,1,1.1639911061303398
Broadway & Wilson - Truman College Vaccination Site,11,6,1,1.1886332355235283
Lakeview Ave & Fullerton Pkwy,3,5,1,1.1817235137557156
Damen Ave & Cortland St,11,5,2,1.1789788841955613
Rush St & Superior St,13,5,2,1.464386868484376
Kingsbury St & Kinzie St,9,0,1,2.314502032531714
Halsted St & 35th St,12,5,1,1.1873708713176052
Lincoln Ave & Belle Plaine Ave,6,3,1,1.1261077244095743
Kimbark Ave & 53rd St,14,0,2,1.5246622453246506
Larrabee St & North Ave,15,2,2,1.2467162772832294
DuSable Lake Shore Dr & Monroe St,8,5,1,1.5577744109060787
Chicago Ave & Sheridan Rd,15,4,1,1.3236908633882039
Halsted St & Roosevelt Rd,8,4,1,1.1544268012957328
Rush St & Hubbard St,19,3,1,1.2274276656158285
Aberdeen St & Monroe St,12,2,1,1.3432000605457035
Greenview Ave & Jarvis Ave,12,0,1,1.1682065780151099
Franklin St & Illinois St,14,5,1,1.866180239185353
Ravenswood Ave & Berteau Ave,2,2,1,1.0976051957503465
Halsted St & Clybourn Ave,16,0,1,1.9481875241075741
Larrabee St & Oak St,7,4,1,1.19659667800386
Damen Ave & Wellington Ave,18,3,1,1.1443039834649906
Streeter Dr & Grand Ave,14,5,4,3.4600447330447337
Halsted St & Clybourn Ave,13,5,2,1.7553819445202812
Kedzie Ave & Chicago Ave,17,1,1,1.202724760980868
Aberdeen St & Randolph St,12,2,1,1.145421948887703
Leavitt St & Lawrence Ave,18,0,1,1.225208840234967
Clinton St & Madison St,8,5,2,1.8418399692412848
Campbell Ave & North Ave,14,1,1,1.1188327779346912
Paulina St & 18th St,13,2,1,1.093183607447416
Franklin St & Monroe St,8,4,1,1.1141150517094893
State St & Van Buren St,13,3,1,1.77177381036338
Winthrop Ave & Lawrence Ave,7,6,1,1.0346683497327775
Michigan Ave & 14th St,8,2,3,1.9428930179818567
Pine Grove Ave & Waveland Ave,18,4,1,1.4530010577868058
Wells St & Concord Ln,16,0,1,1.9407119180531611
Clark St & Wrightwood Ave,12,5,2,2.245419772549347
Wells St & Hubbard St,5,1,2,1.6653110844519592
Wilton Ave & Diversey Pkwy,0,5,1,1.4626104592660862
Franklin St & Illinois St,17,4,1,1.6869217297186967
Damen Ave & Melrose Ave,8,5,1,1.085247646817844
Loomis St & Lexington St,18,3,1,2.826826055309787
Walsh Park,16,3,1,1.3268796240424923
Wabash Ave & Roosevelt Rd,17,0,2,1.9038686052322018
Dearborn St & Erie St,11,5,1,2.2373345407385723
Smith Park,11,2,1,1.1461231191412358
State St & 35th St,15,4,1,1.3424161904037277
Larrabee St & Kingsbury St,11,6,1,1.475985373569612
Troy St & Elston Ave,15,2,1,1.2415411180475604
Sheffield Ave & Wrightwood Ave,8,0,1,1.1488835334569705
Fairbanks Ct & Grand Ave,16,1,1,1.7002711106574777
St. Clair St & Erie St,9,5,1,1.5035116723232052
Delano Ct & Roosevelt Rd,5,3,1,1.0753518279291914
New St & Illinois St,14,5,2,1.4727618304546257
Wilton Ave & Belmont Ave,8,0,1,1.1436749186322337
DuSable Lake Shore Dr & North Blvd,18,1,1,1.3841463981499407
Larrabee St & Webster Ave,18,0,2,1.2426153737884271
Sheffield Ave & Wrightwood Ave,9,5,1,1.125348844540861
Michigan Ave & Ida B Wells Dr,16,4,1,1.5497529925730475
State St & Van Buren St,9,1,1,1.1351003168252882
Wabash Ave & 9th St,16,1,1,1.312551388032108
Kingsbury St & Erie St,8,5,1,1.366034723234188
